n_eval,value,pretrain.data,pscale,ptask,fdata,fratio,ftask,model,nparam,pdata
330020,0.126240000128746,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
330020,0.1266999989748,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
330020,0.131300002336502,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
330020,0.128759995102882,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
330020,0.136979997158051,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
330020,0.131479993462563,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
335020,0.12466000020504,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
335020,0.126340001821518,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
335020,0.13145999610424,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
335020,0.131940007209778,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
335020,0.131899997591972,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
335020,0.135859996080399,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
335020,0.135519996285439,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
340020,0.127759993076324,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
340020,0.128539994359016,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
340020,0.134100005030632,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
340020,0.134139999747276,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
340020,0.133540004491806,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
340020,0.133719995617867,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
340020,0.135800004005432,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
345020,0.125880002975464,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
345020,0.130119994282722,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
345020,0.13604000210762,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
345020,0.132960006594658,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
345020,0.135580003261566,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
345020,0.138960003852844,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
345020,0.138319998979568,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
350020,0.128580003976822,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
350020,0.135580003261566,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
350020,0.138459995388985,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
350020,0.135040000081062,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
350020,0.136979997158051,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
350020,0.139160007238388,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
350020,0.13213999569416,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
355020,0.131259992718697,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
355020,0.131339997053146,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
355020,0.139559999108315,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
355020,0.142199993133545,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
355020,0.145559996366501,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
355020,0.144820004701614,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
355020,0.142279997467995,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
360020,0.132119998335838,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
360020,0.135499998927116,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
360020,0.142539992928505,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
360020,0.141460001468658,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
360020,0.148200005292892,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
360020,0.146899998188019,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
360020,0.142780005931854,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
365020,0.136500000953674,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
365020,0.135800004005432,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
365020,0.140100002288818,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
365020,0.143179997801781,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
365020,0.147440001368523,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
365020,0.148780003190041,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
365020,0.144899994134903,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
370020,0.139740005135536,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
370020,0.142639994621277,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
370020,0.146300002932549,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
370020,0.14326000213623,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
370020,0.147599995136261,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
370020,0.149979993700981,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
370020,0.148739993572235,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
375020,0.139599993824959,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
375020,0.142759993672371,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
375020,0.147400006651878,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
375020,0.148279994726181,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
375020,0.148800000548363,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
375020,0.150879994034767,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
375020,0.150999993085861,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
380020,0.141719996929169,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
380020,0.143439993262291,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
380020,0.148739993572235,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
380020,0.149460002779961,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
380020,0.152720004320145,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
380020,0.155860006809235,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
380020,0.153600007295609,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
385040,0.13910000026226,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
385040,0.148100003600121,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
385040,0.150059998035431,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
385040,0.150639995932579,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
385040,0.153840005397797,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
385040,0.156880006194115,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
385040,0.156440004706383,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
390040,0.142379999160767,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
390040,0.147039994597435,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
390040,0.153699994087219,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
390040,0.151820003986359,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
390040,0.155080005526543,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
390040,0.156059995293617,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
390040,0.159040004014969,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
395040,0.145480006933212,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
395040,0.150240004062653,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
395040,0.154280006885529,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
395040,0.154060006141663,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
395040,0.156639993190765,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
395040,0.160779997706413,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
395040,0.159759998321533,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
400040,0.145280003547668,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
400040,0.150360003113747,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
400040,0.155039995908737,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
400040,0.156660005450249,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
400040,0.157319992780685,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
400040,0.160740002989769,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
400040,0.158199995756149,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
405040,0.146420001983643,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
405040,0.151280000805855,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
405040,0.156479999423027,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
405040,0.156979992985725,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
405040,0.159260004758835,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
405040,0.160919994115829,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
405040,0.160439997911453,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
410040,0.147679999470711,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
410040,0.150580003857613,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
410040,0.156760007143021,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
410040,0.158179998397827,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
410040,0.160840004682541,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
410040,0.162259995937347,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
410040,0.160199999809265,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
415040,0.147719994187355,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
415040,0.151779994368553,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
415040,0.157560005784035,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
415040,0.157480001449585,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
415040,0.161060005426407,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
415040,0.164680004119873,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
415040,0.160820007324219,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
420040,0.148699998855591,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
420040,0.152260005474091,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
420040,0.155939996242523,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
420040,0.156440004706383,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
420040,0.161259993910789,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
420040,0.164639994502068,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
420040,0.160359993577003,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
425040,0.148440003395081,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
425040,0.153880000114441,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
425040,0.160040006041527,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
425040,0.159559994935989,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
425040,0.162200003862381,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
425040,0.164240002632141,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
425040,0.162880003452301,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
430040,0.149680003523827,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
430040,0.153640002012253,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
430040,0.160060003399849,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
430040,0.159580007195473,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
430040,0.161100000143051,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
430040,0.164140000939369,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
430040,0.163819998502731,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
435040,0.149759992957115,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
435040,0.153339996933937,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
435040,0.159140005707741,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
435040,0.159679993987083,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
435040,0.162159994244576,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
435040,0.164379999041557,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
435040,0.163780003786087,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
440040,0.149819999933243,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
440040,0.155000001192093,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
440040,0.158040001988411,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
440040,0.160139992833138,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
440040,0.161100000143051,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
440040,0.165000006556511,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
440040,0.164039999246597,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
445040,0.149700000882149,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
445040,0.154579997062683,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
445040,0.159720003604889,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
445040,0.159339994192123,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
445040,0.162059992551804,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
445040,0.164100006222725,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
445040,0.163139998912811,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450040,0.149299994111061,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450040,0.154559999704361,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450040,0.160579994320869,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450040,0.159180000424385,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450040,0.161420002579689,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450040,0.164599999785423,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450040,0.163200005888939,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450411,0.149259999394417,1000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450411,0.154239997267723,2000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450411,0.159520000219345,4000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450411,0.159020006656647,8000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450411,0.162939995527267,16000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450411,0.163719996809959,32000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
450411,0.163980007171631,64000,64k,semseg,imagenet,1,sinclass,r50,23.9,bop
5020,0.163619995117188,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
5020,0.185420006513596,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
5020,0.188559994101524,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
5020,0.207039996981621,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
5020,0.213760003447533,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
5020,0.203299999237061,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
5020,0.207660004496574,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
10020,0.2707200050354,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
10020,0.323740005493164,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
10020,0.303700000047684,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
10020,0.286399990320206,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
10020,0.325280010700226,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
10020,0.325940012931824,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
10020,0.32558000087738,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
15020,0.374339997768402,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
15020,0.375759989023209,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
15020,0.385140001773834,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
15020,0.39614000916481,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
15020,0.375999987125397,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
15020,0.378580003976822,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
15020,0.38043999671936,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
20020,0.395579993724823,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
20020,0.417540013790131,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
20020,0.408179998397827,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
20020,0.393319994211197,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
20020,0.415960013866425,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
20020,0.41703999042511,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
20020,0.409660011529922,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
25020,0.433979988098145,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
25020,0.427839994430542,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
25020,0.398559987545013,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
25020,0.418440014123917,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
25020,0.422859996557236,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
25020,0.425280004739761,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
25020,0.428420007228851,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
30020,0.432680010795593,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
30020,0.432900011539459,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
30020,0.436320006847382,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
30020,0.449620008468628,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
30020,0.438380002975464,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
30020,0.431600004434586,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
30020,0.45074000954628,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
35020,0.443580001592636,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
35020,0.41991999745369,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
35020,0.441859990358353,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
35020,0.431419998407364,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
35020,0.445199996232986,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
35020,0.458519995212555,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
35020,0.451779991388321,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
40020,0.453260004520416,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
40020,0.437279999256134,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
40020,0.421499997377396,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
40020,0.42960000038147,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
40020,0.454479992389679,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
40020,0.435620009899139,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
40020,0.458200007677078,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
45020,0.454780012369156,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
45020,0.431540012359619,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
45020,0.430819988250732,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
45020,0.425280004739761,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
45020,0.428200006484985,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
45020,0.465160012245178,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
45020,0.456620007753372,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
50020,0.429560005664825,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
50020,0.44539999961853,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
50020,0.460280001163483,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
50020,0.457859992980957,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
50020,0.4480200111866,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
50020,0.457359999418259,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
50020,0.444779992103577,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
55020,0.449339985847473,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
55020,0.456380009651184,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
55020,0.465400010347366,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
55020,0.457120001316071,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
55020,0.443060010671616,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
55020,0.468459993600845,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
55020,0.455740004777908,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
60020,0.445899993181229,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
60020,0.447780013084412,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
60020,0.45456001162529,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
60020,0.448320001363754,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
60020,0.443120002746582,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
60020,0.457320004701614,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
60020,0.445320010185242,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
65020,0.436740010976791,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
65020,0.452820003032684,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
65020,0.464120000600815,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
65020,0.445520013570786,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
65020,0.45048001408577,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
65020,0.460260003805161,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
65020,0.457980006933212,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
70020,0.440039992332458,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
70020,0.456259995698929,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
70020,0.45048001408577,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
70020,0.464439988136292,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
70020,0.448920011520386,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
70020,0.445320010185242,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
70020,0.438259989023209,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
75020,0.44080001115799,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
75020,0.453979998826981,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
75020,0.456499993801117,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
75020,0.452560007572174,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
75020,0.455220013856888,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
75020,0.457060009241104,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
75020,0.458180010318756,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
80020,0.445580005645752,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
80020,0.453060001134872,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
80020,0.448480010032654,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
80020,0.433299988508224,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
80020,0.443300008773804,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
80020,0.448559999465942,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
80020,0.449539989233017,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
85020,0.447899997234344,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
85020,0.433820009231567,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
85020,0.419660001993179,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
85020,0.425980001688004,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
85020,0.433539986610413,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
85020,0.434859991073608,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
85020,0.443560004234314,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
90020,0.443140000104904,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
90020,0.432639986276627,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
90020,0.414200007915497,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
90020,0.447679996490479,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
90020,0.450839996337891,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
90020,0.356299996376038,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
90020,0.451220005750656,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
95020,0.445259988307953,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
95020,0.443199992179871,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
95020,0.454780012369156,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
95020,0.432819992303848,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
95020,0.403959989547729,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
95020,0.462379992008209,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
95020,0.459039986133575,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
100020,0.430220007896423,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
100020,0.452899992465973,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
100020,0.453700006008148,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
100020,0.458279997110367,8000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
100020,0.427419990301132,16000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
100020,0.451719999313354,32000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
100020,0.450019985437393,64000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
105020,0.438219994306564,1000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
105020,0.403620004653931,2000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
105020,0.453900009393692,4000,64k,semseg,imagenet,10,sinclass,r50,23.9,bop
